,id,age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,subscribe
2902,13645,31,3,1,1,0,2241,0,0,1,3,2,50,1,0,0,0,0
2903,25215,33,3,2,3,0,-39,1,0,0,6,5,151,5,-1,0,0,0
2904,12998,30,3,1,1,0,115,1,0,1,9,7,177,2,-1,0,0,0
2905,15692,34,4,2,2,0,2178,0,0,1,29,9,112,7,186,3,3,1
2906,15560,55,9,1,0,0,18034,0,0,0,13,5,232,1,-1,0,0,0
2907,513,48,4,1,1,0,463,1,0,1,19,11,534,1,-1,0,0,0
2908,33563,35,4,2,1,0,24,0,0,2,22,7,129,1,-1,0,0,0
2909,1888,58,3,1,3,0,3290,1,0,2,9,4,15,1,-1,0,0,0
2910,24631,29,3,3,3,0,1277,1,0,0,6,5,178,2,-1,0,0,0
2911,21099,59,3,1,3,0,3624,0,0,2,9,11,53,1,-1,0,0,0
2912,40390,53,6,3,2,0,-199,0,0,0,9,5,1597,2,-1,0,0,1
2913,32069,37,6,2,2,0,32,0,0,1,31,8,34,2,-1,0,0,0
2914,12580,32,3,1,1,0,10,1,1,0,6,5,242,2,-1,0,0,0
2915,38368,32,6,2,2,0,-65,0,0,1,14,8,755,2,-1,0,0,1
2916,39059,51,6,3,2,0,1234,1,0,1,13,7,297,2,-1,0,0,1
2917,1423,43,3,1,3,0,421,1,1,0,3,5,190,2,-1,0,0,0
2918,30834,29,9,2,2,0,132,1,0,0,8,5,317,1,-1,0,0,0
2919,24786,45,6,2,2,0,2139,0,0,1,7,8,105,5,-1,0,0,0
2920,37971,52,11,2,2,0,972,0,0,0,3,6,168,1,-1,0,0,1
2921,10314,35,9,1,2,0,165,0,0,1,29,7,722,2,-1,0,0,0
2922,26119,37,1,1,2,0,2924,1,0,1,14,5,314,2,352,3,3,0
2923,36118,53,6,1,3,1,363,0,0,1,28,11,95,1,-1,0,0,0
2924,22069,51,3,1,1,0,659,1,0,1,4,5,795,2,247,0,2,0
2925,31067,32,3,1,1,0,-56,1,0,0,8,7,203,13,-1,0,0,0
2926,10644,42,3,1,0,0,2339,1,0,1,13,5,91,2,361,2,1,0
2927,38003,50,4,1,3,0,-259,1,0,1,3,12,338,2,-1,0,1,1
2928,41572,49,3,1,3,0,632,0,0,0,30,5,147,7,-1,0,0,0
2929,4307,29,12,2,2,0,2000,0,0,1,13,12,272,1,97,6,2,1
2930,17939,30,6,2,2,0,3178,0,0,1,30,8,314,1,-1,0,0,1
2931,13222,45,3,1,3,0,248,1,0,2,20,5,33,7,-1,0,0,0
2932,870,38,9,1,2,0,3538,0,0,2,4,2,32,1,-1,0,0,0
2933,41298,30,6,2,2,0,331,1,0,0,14,6,169,1,-1,0,0,0
2934,22811,48,3,1,3,0,106,1,0,1,20,5,112,1,343,1,3,0
2935,15248,35,4,2,2,0,1669,1,0,1,15,5,334,1,358,2,1,0
2936,7647,41,4,1,1,0,89,0,0,1,12,8,283,1,189,7,3,0
2937,2572,31,3,3,3,0,26,1,0,0,21,5,34,7,-1,0,0,0
2938,4592,28,4,2,1,0,7522,1,0,1,18,11,290,2,194,4,2,1
2939,25470,21,6,2,2,0,3842,1,0,1,11,5,287,1,332,1,3,1
2940,32465,54,3,1,1,0,142,0,0,1,2,2,103,1,-1,0,0,0
2941,23999,52,3,1,3,0,5519,1,0,1,29,7,152,2,-1,0,0,0
2942,9218,48,4,1,1,0,183,1,1,1,16,7,123,2,-1,0,0,0
2943,36823,32,3,1,3,0,655,1,0,1,14,5,188,2,355,1,1,0
2944,31698,36,3,1,1,1,-660,1,1,1,13,7,649,1,-1,0,0,0
2945,22784,33,6,2,2,0,1831,1,0,1,12,11,172,1,168,6,3,1
2946,8735,36,3,1,1,0,0,1,0,2,20,7,95,16,-1,0,0,0
2947,29295,30,4,3,2,1,-565,0,0,1,25,8,68,2,-1,0,0,0
2948,30827,36,7,1,3,0,1933,0,0,1,28,9,219,1,182,6,2,1
2949,25194,30,6,2,2,0,-29,1,0,1,14,8,339,2,-1,0,0,1
2950,741,32,1,1,0,0,21,1,0,0,14,5,114,1,-1,0,0,0
2951,15773,39,3,1,3,1,-78,0,0,1,3,11,159,1,-1,3,0,0
2952,37671,56,6,1,2,0,2462,0,0,1,8,9,325,1,-1,0,0,1
2953,9714,32,9,2,2,0,53,0,0,0,7,6,330,1,-1,0,0,0
2954,42440,35,11,2,1,0,7676,1,0,0,7,6,112,1,-1,0,0,0
2955,23581,54,7,3,3,0,2803,0,0,1,29,7,312,1,184,0,2,1
2956,24796,55,4,2,1,0,43,0,0,1,15,12,393,1,-1,0,0,1
2957,29141,78,7,1,1,0,670,0,0,1,24,12,205,1,191,4,2,1
2958,8376,33,9,2,2,0,1979,0,1,1,3,9,143,1,101,1,3,1
2959,21251,30,6,1,2,0,940,0,0,2,21,12,784,2,0,0,0,1
2960,21228,32,3,2,1,0,3024,0,0,1,8,9,318,1,193,11,2,1
2961,12793,40,10,1,1,0,606,0,0,1,14,7,366,1,-1,0,0,0
2962,26825,28,4,2,1,0,547,1,0,1,21,11,128,1,-1,0,0,0
2963,37002,32,3,1,1,0,731,0,0,1,6,6,88,7,-1,0,0,0
2964,14846,27,6,1,2,0,1683,1,0,1,11,5,187,1,272,5,3,1
2965,22597,25,12,2,2,0,59,1,0,1,20,5,343,1,366,1,1,0
2966,40762,39,3,1,1,0,628,1,0,0,19,6,1650,1,-1,0,0,0
2967,29121,55,4,1,0,0,4741,0,0,1,13,8,115,1,95,6,1,0
2968,22009,32,6,2,2,0,2167,1,0,1,20,5,185,1,-1,0,0,1
2969,567,54,11,1,1,0,3025,1,0,1,15,5,1100,1,-1,0,0,0
2970,34841,46,11,3,1,1,12,0,0,0,19,6,50,6,-1,0,0,0
2971,27360,29,4,2,2,0,1416,0,0,1,19,7,403,1,188,1,1,0
2972,29902,47,3,1,3,0,-57,1,1,0,2,5,158,2,-1,0,0,0
2973,16555,34,3,1,3,1,-134,1,0,1,21,7,135,1,-1,0,0,0
2974,35481,34,3,1,1,0,2147,1,0,2,20,6,189,1,180,3,2,1
2975,26770,55,3,1,3,0,485,1,0,1,31,4,153,2,173,11,3,0
2976,5242,77,6,1,2,0,4547,0,0,2,6,11,162,2,183,6,1,0
2977,35084,57,3,1,3,0,140,0,0,2,5,7,103,10,-1,0,0,0
2978,29832,35,4,2,1,0,124,1,0,2,28,1,188,1,258,12,1,0
2979,25480,33,1,2,2,0,1453,0,0,1,16,5,627,2,350,4,1,1
2980,41254,38,6,3,2,0,543,1,0,0,5,5,213,3,-1,0,0,0
2981,2588,37,3,1,3,0,358,1,0,0,6,5,119,1,-1,0,0,0
2982,26580,56,4,1,1,0,1620,1,0,0,14,5,631,2,-1,0,0,0
2983,32291,35,5,2,1,0,1086,0,0,0,4,5,231,1,-1,0,0,0
2984,9135,32,11,2,3,0,112,1,0,1,13,5,537,2,-1,0,0,0
2985,26848,32,1,2,1,0,10,1,0,0,24,5,174,2,-1,0,0,0
2986,4207,37,3,2,1,0,556,0,1,0,2,6,416,2,-1,0,0,0
2987,15139,39,1,1,1,0,93,1,0,2,2,7,154,1,-1,0,0,0
2988,12895,58,7,3,1,0,52,0,0,2,21,7,167,1,-1,0,0,0
2989,37777,44,6,2,2,0,1896,0,0,1,20,7,679,4,-1,0,0,0
2990,25084,43,8,1,2,0,1667,0,0,1,14,11,347,2,-1,0,0,0
2991,26091,30,9,2,1,0,148,1,0,1,12,5,178,3,-1,0,0,0
2992,23265,25,3,2,1,0,980,1,0,1,14,12,1082,3,-1,1,2,1
2993,30174,54,3,1,3,0,446,1,0,0,31,5,380,2,-1,0,0,0
2994,10609,36,4,2,1,0,1127,1,0,0,5,6,151,2,0,0,0,0
2995,16705,30,1,2,1,0,2175,1,0,1,29,5,610,1,-1,0,0,0
2996,15844,38,6,1,2,0,378,1,0,1,9,8,504,2,-1,0,0,0
2997,34135,45,3,1,3,0,424,1,1,1,8,7,59,1,-1,0,0,0
2998,23066,30,4,2,2,0,5501,1,0,1,16,12,246,2,292,7,1,0
2999,39904,34,3,1,3,0,-79,1,1,0,21,5,141,2,-1,0,0,0
3000,5436,28,6,2,2,0,27,1,0,1,3,5,109,3,241,3,3,1
3001,11096,54,8,1,0,0,409,1,1,1,8,5,253,1,183,2,1,0
3002,155,37,4,2,3,0,897,1,1,0,20,5,75,2,-1,0,0,0
3003,3050,29,4,2,2,0,2029,1,0,1,2,4,189,1,180,1,3,1
3004,38290,44,3,1,3,0,917,1,0,1,20,11,151,3,181,1,1,0
3005,39657,53,3,1,1,1,-1700,1,0,0,15,5,135,3,-1,0,0,0
3006,21502,41,4,1,2,0,-64,0,0,1,14,8,227,2,-1,0,0,1
3007,3767,56,7,1,0,1,-18,0,0,1,11,5,344,2,350,3,1,0
3008,16336,32,11,2,2,0,799,1,0,1,30,7,490,3,-1,0,0,1
3009,6691,38,1,2,2,0,-21,0,0,2,29,7,81,1,-1,0,0,0
3010,22901,30,5,1,1,0,-261,0,0,1,4,5,153,2,-1,0,0,0
3011,30191,45,3,2,1,0,-60,1,0,0,13,5,111,2,-1,0,0,0
3012,15030,35,11,2,2,0,-54,0,0,0,2,6,57,9,0,0,0,0
3013,3869,25,6,2,2,1,-327,0,0,1,4,5,53,1,-1,0,0,0
3014,33754,31,11,1,0,0,547,1,0,0,29,5,232,3,-1,0,0,1
3015,19059,29,10,1,2,0,126,0,0,0,20,6,65,15,0,0,0,0
3016,41907,33,5,2,1,0,-67,1,0,0,13,5,168,1,-1,0,0,0
3017,18730,32,3,2,0,0,5594,0,0,1,29,1,166,1,332,2,1,0
3018,2150,45,11,1,3,0,910,1,0,1,17,4,186,1,190,1,1,0
3019,40268,36,1,2,0,0,855,0,0,2,29,7,421,7,-1,0,0,0
3020,29429,74,7,1,0,0,744,0,0,1,19,12,126,1,97,3,2,0
3021,16022,35,6,2,2,1,-229,1,0,0,30,5,133,1,-1,0,0,0
3022,24658,43,3,1,3,0,220,1,0,2,21,7,57,1,-1,0,0,0
3023,23603,34,1,2,1,0,542,0,0,1,2,2,178,1,-1,0,0,0
3024,10383,32,3,1,1,1,-318,1,0,1,26,8,127,5,-1,0,0,0
3025,41718,34,3,1,2,0,2191,0,0,1,29,5,528,1,-1,0,0,1
3026,39506,33,4,1,2,0,1778,0,0,2,8,8,88,2,-1,0,0,0
3027,27033,40,10,1,3,0,1289,1,0,2,18,11,107,2,-1,0,0,0
3028,5809,42,3,1,1,0,478,1,0,0,29,1,30,1,-1,0,0,0
3029,26394,38,3,2,1,1,-68,0,0,0,3,6,154,1,-1,0,0,0
3030,36885,38,11,2,0,0,-351,1,0,0,5,5,200,1,-1,0,0,0
3031,28458,29,4,1,3,0,792,1,1,0,8,5,222,1,-1,0,0,0
3032,9058,34,3,2,3,0,2939,1,0,1,21,4,836,1,-1,0,0,0
3033,22322,39,4,2,3,1,45,1,0,1,31,7,60,2,-1,0,0,0
3034,2567,36,3,1,2,0,2691,1,1,1,21,11,248,1,-1,0,0,1
3035,12620,71,4,1,2,0,2413,0,0,1,13,8,214,1,182,0,0,0
3036,38803,51,4,1,2,0,1377,1,1,1,19,11,238,2,-1,0,0,1
3037,34574,57,4,2,2,0,606,0,0,2,30,12,155,2,0,0,0,0
3038,17251,31,6,2,2,0,150,0,0,1,14,8,231,1,-1,0,0,0
3039,15039,49,4,1,2,0,3415,0,0,1,14,8,128,2,-1,0,0,0
3040,19403,42,5,3,1,0,-6,1,0,0,12,5,139,1,-1,0,0,0
3041,28029,56,3,1,3,0,-336,1,0,0,5,5,1055,5,-1,0,0,0
3042,6810,32,5,2,1,0,711,1,1,0,6,5,246,1,-1,0,0,0
3043,3801,50,3,1,1,0,1572,1,0,1,21,4,97,2,177,11,3,0
3044,39981,35,3,2,1,0,748,0,0,1,19,5,159,1,41,1,3,0
3045,9456,59,6,1,2,0,1765,0,0,1,6,8,246,4,-1,0,0,0
3046,2973,55,6,1,2,0,1314,0,0,1,2,2,412,1,274,0,0,0
3047,6869,36,6,1,2,0,1037,1,0,1,7,5,153,1,179,3,1,0
3048,21444,42,3,1,1,0,871,1,0,0,14,5,117,2,-1,0,0,0
3049,17247,33,3,2,3,0,3396,0,0,1,20,7,548,5,-1,0,0,1
3050,4824,44,3,1,1,0,-193,1,0,2,20,5,107,2,-1,0,1,0
3051,50,33,3,1,3,0,3461,1,0,1,22,11,235,1,-1,0,0,0
3052,38237,34,6,2,2,0,-7,1,0,2,5,2,149,5,93,0,0,0
3053,40559,44,4,1,1,0,584,1,0,1,18,7,184,2,-1,0,0,0
3054,26115,44,4,1,3,0,67,1,0,0,5,5,191,2,0,0,0,0
3055,6208,30,8,2,2,0,123,0,0,2,14,5,179,5,-1,0,0,0
3056,37803,32,3,1,1,0,73,1,0,1,7,5,85,2,-1,0,0,0
3057,5957,31,10,2,1,0,67,0,1,0,15,6,64,1,-1,0,0,0
3058,31909,39,6,1,2,0,1899,1,0,1,3,4,234,1,189,3,1,0
3059,40353,39,4,1,1,0,-143,1,0,1,17,4,70,1,-1,0,0,0
3060,15631,41,4,1,1,0,1102,1,0,1,20,11,147,2,191,1,1,1
3061,13006,46,5,2,1,0,36,0,0,0,5,5,192,1,-1,0,0,0
3062,4757,43,3,1,1,0,1722,1,0,1,11,5,257,10,333,3,3,0
3063,16057,27,9,2,2,0,38,0,0,1,3,2,234,1,264,2,3,0
3064,24532,45,5,1,1,0,-87,1,1,1,30,7,543,2,-1,0,0,0
3065,9088,28,3,1,1,0,115,0,0,1,14,8,138,2,-1,4,0,0
3066,19835,27,9,1,2,0,122,0,0,1,4,5,126,1,-1,0,0,0
3067,2994,50,6,1,2,0,7891,0,0,2,22,12,282,1,99,0,2,0
3068,11700,33,1,3,1,0,2085,1,0,1,4,11,357,1,186,1,1,0
3069,40013,41,1,2,1,0,393,0,0,2,18,7,169,6,-1,0,0,1
3070,21633,34,11,2,1,0,77,1,0,0,21,6,92,5,-1,0,0,0
3071,21873,34,9,2,1,0,30,1,0,1,6,5,260,1,-1,0,0,0
3072,30806,29,6,2,2,0,92,0,0,1,23,9,424,1,95,3,2,1
3073,19737,31,9,2,2,0,2429,1,0,1,7,5,867,1,-1,0,0,1
3074,31129,46,3,1,3,0,1362,1,0,1,29,5,108,1,-1,0,0,0
3075,21422,69,7,1,0,0,13,0,0,1,11,9,427,1,-1,0,0,1
3076,34123,57,7,1,1,0,1275,0,0,1,21,11,193,1,-1,0,0,0
3077,39899,53,3,1,1,0,879,1,0,0,5,2,140,2,191,0,0,0
3078,26468,51,4,3,0,0,891,1,0,1,13,5,85,1,-1,0,0,0
3079,35915,32,6,2,2,0,-193,0,0,2,4,3,427,1,-1,0,0,1
3080,1133,32,9,2,1,0,984,1,0,1,17,2,131,1,-1,0,0,0
3081,24673,44,3,1,1,0,903,1,0,1,5,4,351,1,-1,0,0,0
3082,5778,35,3,1,3,0,214,1,0,0,16,5,82,7,-1,0,0,0
3083,9061,37,4,1,1,1,-354,1,0,1,5,8,112,7,-1,0,0,0
3084,16441,28,3,3,3,0,55,0,0,1,5,5,189,1,-1,0,0,0
3085,8807,33,6,2,2,0,397,1,0,1,22,11,131,1,-1,0,0,0
3086,9952,40,5,1,0,0,505,0,0,1,14,5,231,1,346,7,2,0
3087,18297,54,6,1,3,0,179,0,0,1,6,4,352,4,-1,0,0,1
3088,32300,46,6,1,2,0,730,1,0,1,20,11,102,1,353,1,1,0
3089,7120,21,5,2,1,0,101,1,0,0,27,5,240,1,-1,0,0,0
3090,36802,44,1,1,1,0,16,1,0,1,5,2,208,1,186,1,1,0
3091,15602,45,4,1,3,0,-20,0,0,1,21,8,157,2,-1,0,0,1
3092,29657,55,6,3,2,1,348,0,0,1,14,7,684,1,-1,0,0,1
3093,9491,34,6,2,2,0,3141,0,0,0,6,5,78,1,-1,0,0,0
3094,29458,52,4,3,2,0,2815,0,0,0,12,6,200,2,-1,0,0,1
3095,39879,58,4,1,1,0,3470,0,0,1,20,8,269,2,-1,0,0,1
3096,11003,42,6,1,2,0,12710,0,0,0,5,6,282,2,-1,0,0,0
3097,37341,57,3,1,3,0,2494,1,0,1,14,11,314,2,181,3,2,0
3098,32082,31,11,2,3,0,3017,0,0,1,30,1,72,1,-1,0,0,0
3099,9572,50,3,1,1,0,466,1,0,0,15,5,197,2,-1,0,0,0
3100,26941,53,3,1,1,0,4316,1,0,0,17,5,327,2,-1,0,0,0
3101,18633,56,9,1,2,0,8792,0,0,1,20,11,292,1,-1,0,0,1
3102,16488,32,6,2,2,0,-7,1,0,1,6,8,109,2,-1,0,0,0
3103,8486,31,3,1,1,0,66,1,0,1,8,5,59,1,192,3,1,0
3104,10191,68,7,1,1,0,4128,0,0,1,4,8,261,1,88,1,2,1
3105,32679,46,11,2,0,0,331,0,0,1,4,2,396,1,101,4,3,0
3106,4121,28,4,2,2,0,3813,0,0,1,18,11,317,1,-1,0,0,1
3107,18267,37,6,1,2,0,-36,1,1,1,10,5,24,6,-1,0,0,0
3108,11601,23,2,2,0,0,3519,0,1,1,6,9,706,1,-1,0,0,1
3109,17316,50,10,3,3,0,172,0,0,1,20,11,591,1,-1,0,0,0
3110,23877,40,1,1,1,1,8,0,0,0,6,5,95,7,-1,0,0,0
3111,4579,27,5,2,1,0,2285,1,0,1,12,5,119,1,335,2,3,1
3112,20711,49,4,1,2,0,46,0,0,1,20,8,106,5,-1,0,0,0
3113,23801,32,10,2,3,0,391,1,0,0,7,5,156,2,-1,0,0,0
3114,40435,44,6,1,2,0,1004,1,0,1,15,5,179,2,258,3,1,0
3115,26669,32,6,1,2,0,3817,0,0,1,16,9,1033,1,-1,0,0,1
3116,31503,43,3,2,1,0,68,0,0,1,15,7,347,3,-1,0,0,0
3117,34211,31,6,2,2,1,-165,1,0,0,6,5,125,1,0,0,0,0
3118,19722,67,9,1,1,1,-615,1,0,1,6,2,276,1,-1,0,0,0
3119,38656,45,3,2,2,0,841,1,0,2,7,5,77,16,-1,0,0,0
3120,14005,29,3,1,1,0,739,0,0,2,5,5,161,2,-1,0,0,0
3121,19005,29,6,1,3,0,812,0,1,1,29,7,105,1,-1,0,0,0
3122,1201,31,3,2,1,0,145,0,0,1,9,8,112,1,-1,0,0,0
3123,28164,49,4,1,1,0,1500,1,1,1,21,7,117,2,-1,0,0,0
3124,9566,44,3,1,3,0,59,1,0,2,21,5,12,2,-1,0,0,0
3125,10013,35,6,2,2,0,4693,0,0,1,14,4,326,1,176,1,3,1
3126,31542,50,1,3,2,0,733,1,0,1,29,4,251,1,177,3,3,1
3127,5789,52,6,2,2,0,-29,0,0,1,8,5,278,1,-1,0,0,1
3128,30123,42,3,3,3,0,590,1,1,0,14,5,149,7,-1,0,0,0
3129,10975,29,8,1,3,0,570,1,0,1,21,7,180,2,-1,0,0,0
3130,3480,56,6,1,2,0,647,0,0,1,28,10,165,1,-1,0,0,1
3131,25167,38,3,1,3,0,182,1,0,1,29,7,634,1,-1,0,0,1
3132,38966,25,12,2,1,0,-43,0,0,1,5,11,217,1,176,3,1,1
3133,10266,25,6,2,2,0,4305,0,0,2,5,8,150,3,-1,0,0,1
3134,36152,34,5,1,1,0,1898,1,0,0,12,5,172,1,-1,0,0,0
3135,3199,59,8,1,3,0,305,0,0,1,14,6,656,4,0,0,0,1
3136,32397,24,6,2,2,0,1995,0,0,1,21,4,387,1,-1,0,0,1
3137,17579,47,3,2,2,0,4501,1,0,1,13,5,1445,1,354,1,1,1
3138,1705,30,4,2,2,0,10,0,0,0,5,2,57,1,-1,0,0,0
3139,11433,32,3,1,1,1,-114,1,0,0,3,5,115,1,0,0,0,0
3140,21337,33,1,2,2,0,788,1,0,1,12,5,213,1,96,3,2,1
3141,25804,52,8,2,2,0,-16,0,1,1,9,8,90,2,0,0,0,0
3142,8123,36,3,2,3,0,3,1,0,1,16,5,66,10,359,11,3,0
3143,12912,31,3,1,1,0,2996,1,0,0,29,5,85,7,-1,0,0,0
3144,20987,43,3,1,3,0,81,0,1,1,25,7,92,7,-1,0,0,0
3145,7913,54,4,3,1,0,123,1,0,1,14,11,136,3,85,2,3,1
3146,18777,34,1,2,1,0,58,0,0,1,8,7,139,1,-1,0,0,0
3147,35463,29,3,2,3,0,115,1,0,1,29,5,118,7,274,3,3,0
3148,21272,57,6,1,2,0,108,1,0,0,8,7,217,1,-1,0,0,0
3149,26659,54,3,2,1,0,4772,1,0,1,6,9,351,1,292,2,1,1
3150,12221,46,4,1,1,0,514,0,0,1,10,8,190,2,-1,0,0,0
3151,17462,36,6,1,2,0,607,1,1,1,4,2,177,2,-1,0,0,0
3152,33857,49,5,1,1,0,1854,1,0,0,2,6,208,1,-1,0,0,0
3153,10537,35,5,2,1,0,-106,1,0,1,12,5,275,1,278,4,3,0
3154,39489,69,10,1,3,0,160,0,0,2,20,9,74,1,104,3,1,0
3155,7371,48,1,1,1,0,276,1,0,1,28,7,205,2,-1,0,0,0
3156,37354,50,11,3,0,0,1411,0,0,1,29,4,513,1,-1,0,0,1
3157,33868,32,3,2,3,0,3341,0,0,0,31,1,74,7,-1,0,0,0
3158,32049,30,11,2,1,0,93,0,0,0,3,5,36,22,0,0,0,0
3159,8293,37,6,1,2,0,5320,0,0,1,16,7,190,1,-1,0,0,1
3160,16564,51,11,3,3,0,36,0,0,1,29,1,266,1,-1,0,0,0
3161,25330,44,6,1,2,0,4898,0,0,0,14,5,627,2,-1,0,0,0
3162,35265,35,6,2,2,0,598,1,0,1,29,1,46,3,-1,0,0,0
3163,14445,33,3,1,1,0,62,0,0,1,28,7,86,1,-1,0,0,0
3164,9379,36,3,1,1,0,-77,0,1,1,4,8,221,1,-1,0,0,0
3165,30624,53,3,1,3,0,836,1,0,2,22,7,106,7,-1,0,0,0
3166,30042,53,5,1,1,0,-56,1,0,0,29,5,298,2,-1,0,0,0
3167,5054,23,12,2,2,0,2753,1,0,1,13,5,165,1,358,1,3,1
3168,23611,57,6,1,2,0,3102,0,0,1,19,11,706,2,-1,0,0,0
3169,34314,70,7,1,1,0,-230,0,0,1,6,12,173,1,-1,0,0,0
3170,1405,48,3,1,3,0,-20,1,0,0,16,5,96,7,-1,0,0,0
3171,13480,30,4,1,2,0,1108,0,0,1,15,8,97,1,-1,0,0,0
3172,25393,75,7,3,3,0,422,0,0,1,11,7,208,2,-1,0,0,0
3173,7315,39,6,1,2,0,1967,1,0,1,16,8,582,1,-1,3,2,1
3174,14787,47,3,1,3,0,520,1,0,2,20,5,42,7,-1,0,0,0
3175,16228,54,6,1,2,0,-54,1,1,2,31,5,107,7,-1,0,0,0
3176,9555,48,3,1,3,0,249,0,0,1,14,8,160,2,-1,0,0,0
3177,38876,46,4,1,2,0,83,1,1,1,12,5,267,1,349,4,3,1
3178,40432,41,6,3,2,0,4772,1,0,1,14,5,266,2,351,1,3,1
3179,41620,57,7,1,3,0,3838,0,0,2,8,3,51,1,-1,0,0,0
3180,5479,56,3,1,1,0,912,0,1,1,29,7,195,1,-1,0,0,0
3181,35696,29,5,1,1,0,-52,1,0,2,13,5,281,3,-1,0,0,0
3182,23898,30,11,1,1,0,1557,0,0,1,5,8,444,1,-1,0,0,0
3183,42302,24,3,2,1,0,232,0,1,1,13,7,114,1,-1,0,0,0
3184,39137,57,1,1,3,0,4805,0,0,1,16,7,166,1,-1,0,2,0
3185,20567,22,6,2,2,0,2404,1,0,1,21,4,315,1,177,1,3,1
3186,11349,36,3,1,3,0,-48,0,0,1,5,8,189,2,-1,0,0,1
3187,38459,32,3,1,1,1,-349,1,0,0,3,5,101,7,-1,0,0,1
3188,38798,30,3,1,1,0,482,1,1,1,12,5,170,7,-1,1,2,0
3189,20084,69,3,1,3,0,1864,1,0,2,11,11,188,1,95,2,1,0
3190,19548,57,7,1,0,0,3568,0,0,2,10,7,114,1,-1,0,0,0
3191,32101,46,1,1,1,0,418,1,0,1,15,11,213,1,175,1,1,0
3192,36642,29,1,1,1,0,-179,1,0,1,16,7,124,1,-1,0,0,0
3193,21473,24,5,2,1,0,-67,1,0,1,14,5,213,2,-1,0,0,0
3194,11492,39,4,1,3,0,-1,1,0,1,5,2,893,2,0,0,0,0
3195,39257,54,3,1,3,0,536,1,1,0,12,5,54,2,-1,0,0,0
3196,29468,45,3,3,0,1,93,1,0,0,13,5,207,2,-1,0,0,0
3197,2903,38,6,1,2,0,3577,0,0,1,13,12,560,3,-1,3,0,1
3198,32779,39,3,1,1,0,-109,1,0,1,23,7,155,3,101,1,1,0
3199,4879,54,4,1,1,0,-37,1,0,0,9,5,104,2,-1,0,0,0
3200,7689,30,6,2,2,0,786,1,0,1,15,5,180,1,363,1,1,0
3201,560,67,7,3,3,0,3339,0,0,1,21,12,620,2,0,1,0,1
3202,28339,37,6,1,2,0,1696,0,0,1,7,8,198,2,-1,0,0,0
3203,38389,35,5,1,1,0,5392,0,0,1,3,9,143,1,-1,0,0,0
3204,3648,33,6,3,2,0,-24,1,1,1,30,7,18,1,-1,0,0,0
3205,9617,43,3,1,1,0,172,1,0,1,14,5,423,3,-1,0,0,0
3206,13879,41,1,1,1,0,12,1,1,1,21,11,123,1,182,1,0,0
3207,22113,26,12,2,2,0,2198,0,0,1,6,12,255,1,-1,0,0,1
3208,32293,29,4,3,2,0,896,1,0,1,5,2,133,1,269,1,1,0
3209,14949,32,4,2,1,0,1366,0,0,1,6,10,91,4,93,1,3,1
3210,7455,33,6,2,1,0,173,0,1,1,3,7,167,1,-1,0,0,0
3211,35180,29,6,1,2,0,2803,1,0,1,8,5,50,1,0,0,1,0
3212,878,38,3,3,1,0,315,1,0,1,18,11,185,1,183,1,1,0
3213,20044,34,3,1,3,0,-3,1,0,0,21,5,126,1,355,3,0,0
3214,23435,33,3,1,1,0,98,0,0,1,30,7,184,1,-1,0,0,0
3215,29797,64,6,2,2,0,6355,0,0,1,4,12,350,1,105,3,2,1
3216,23079,49,3,1,1,0,991,1,0,1,15,5,585,2,-1,0,0,1
3217,2766,52,6,1,2,0,354,0,0,1,30,8,197,1,-1,0,0,0
3218,15148,58,3,1,1,0,3466,1,0,1,8,5,203,1,-1,0,0,0
3219,7248,56,11,1,1,0,66,0,0,1,21,8,141,2,-1,0,0,0
3220,22429,72,7,2,1,0,568,0,0,1,6,2,412,1,0,0,0,1
3221,29076,38,4,1,1,0,82,1,0,2,19,8,119,7,-1,0,0,0
3222,32629,41,6,1,2,0,74,0,0,1,24,8,61,1,-1,0,0,0
3223,1057,52,6,1,2,0,2944,0,0,1,29,8,106,2,-1,0,0,0
3224,5118,34,3,1,3,0,5940,0,0,0,20,6,201,1,-1,1,1,0
3225,28150,36,4,2,0,1,-727,0,0,1,30,8,538,2,-1,0,0,0
3226,28868,40,1,1,1,0,-100,1,0,1,13,5,477,3,347,3,1,1
3227,14724,29,3,2,3,0,-596,1,1,0,15,5,100,2,-1,0,0,0
3228,12339,33,4,2,1,0,597,0,0,1,30,1,131,16,-1,0,0,0
3229,36009,46,3,1,3,1,-52,1,0,0,20,5,235,2,-1,0,0,0
3230,22384,54,3,1,1,0,158,1,0,0,13,5,334,1,-1,0,0,0
3231,34607,42,4,3,2,0,501,1,0,0,13,5,309,1,-1,0,0,0
3232,15294,45,4,1,2,0,202,1,0,1,6,2,182,2,-1,0,0,0
3233,702,41,4,1,1,1,-424,1,0,1,5,6,181,10,189,7,1,0
3234,134,30,6,2,1,0,144,0,0,1,17,6,1346,2,-1,0,0,1
3235,21393,47,3,1,3,0,-60,1,0,1,21,11,81,2,-1,0,0,0
3236,16822,53,4,1,1,0,-40,1,1,0,5,5,483,2,-1,0,0,0
3237,19433,32,1,1,2,0,1667,0,0,1,4,8,203,1,-1,0,0,0
3238,22195,57,4,1,3,0,2084,0,0,2,11,8,137,1,89,0,2,1
3239,19477,32,4,2,1,0,5080,1,0,1,21,11,53,2,348,10,1,0
