id,age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,subscribe
39031,32,unemployed,single,tertiary,no,910,no,no,cellular,15,jul,1337,2,-1,0,,yes
16577,51,entrepreneur,divorced,tertiary,no,558,no,no,cellular,22,jul,168,1,-1,0,,no
6944,33,blue-collar,married,primary,no,1211,yes,no,cellular,8,jul,20,15,-1,0,,no
24942,56,blue-collar,married,secondary,yes,11,no,no,cellular,20,nov,241,1,-1,0,,no
23739,32,technician,divorced,secondary,yes,-835,yes,no,,29,may,274,1,-1,0,,no
12296,27,blue-collar,married,secondary,no,426,no,no,cellular,30,jul,228,1,-1,0,,yes
32108,43,blue-collar,married,secondary,no,7669,yes,no,cellular,22,nov,88,2,-1,0,,no
26199,53,technician,divorced,secondary,no,-2,yes,no,cellular,13,may,141,1,-1,0,,no
2246,46,housemaid,married,primary,no,915,yes,no,cellular,21,nov,126,1,-1,0,,no
16253,42,technician,married,secondary,no,214,yes,yes,,19,may,32,1,-1,0,,no
24713,24,unemployed,single,secondary,no,83,no,no,cellular,6,feb,116,1,-1,0,,no
5445,41,technician,divorced,secondary,no,-7,yes,no,cellular,7,jul,178,2,0,0,,no
41457,30,management,single,tertiary,no,1565,no,no,cellular,2,mar,140,1,101,1,success,yes
1992,47,blue-collar,divorced,secondary,no,3637,yes,no,cellular,7,may,419,2,-1,0,,no
22554,37,management,married,tertiary,no,4681,no,no,cellular,13,aug,117,1,-1,0,,yes
33477,57,blue-collar,married,secondary,no,106,no,yes,cellular,29,jul,146,2,276,1,,no
17838,39,unemployed,divorced,,no,-236,yes,no,cellular,5,feb,139,1,262,1,failure,no
18456,35,blue-collar,married,secondary,no,-52,yes,no,cellular,8,jul,81,1,-1,0,,no
5440,41,management,single,tertiary,no,1018,no,no,cellular,5,jan,586,2,-1,0,,no
42030,32,management,single,tertiary,no,1769,yes,no,cellular,12,may,278,1,347,3,success,yes
20868,43,blue-collar,married,,no,172,yes,no,,20,jun,177,7,-1,0,,no
31611,51,unemployed,married,secondary,no,2888,yes,yes,cellular,12,jun,127,1,129,3,failure,no
29115,37,blue-collar,single,secondary,no,971,no,no,cellular,13,apr,222,1,-1,0,,yes
472,28,technician,single,secondary,no,2012,yes,no,cellular,6,jul,302,1,184,1,success,no
27402,44,blue-collar,married,,no,188,yes,no,cellular,12,apr,207,7,354,1,failure,no
22377,33,self-employed,married,secondary,no,1687,no,no,cellular,17,apr,275,1,-1,0,,no
29674,56,technician,married,primary,no,453,yes,no,cellular,20,nov,99,1,0,0,,no
23819,30,technician,single,secondary,no,826,no,no,cellular,9,jul,165,3,-1,0,,no
23529,38,blue-collar,married,primary,no,191,yes,no,cellular,20,may,348,1,-1,0,,no
24113,57,blue-collar,married,primary,no,-14,yes,no,cellular,19,nov,134,2,-1,0,,no
1905,38,self-employed,married,tertiary,yes,917,no,no,cellular,9,jul,58,1,-1,0,,no
2417,51,management,married,,no,2978,yes,no,cellular,8,may,106,2,263,1,failure,no
12089,41,technician,single,secondary,no,76,no,no,cellular,30,aug,177,2,-1,0,,no
6688,35,admin.,married,secondary,no,462,yes,no,cellular,24,jul,103,1,-1,0,,no
19714,35,services,single,secondary,no,725,yes,no,cellular,29,may,106,1,282,1,failure,no
5460,25,student,single,tertiary,no,1979,no,no,cellular,12,sep,452,1,197,1,other,yes
10130,82,retired,married,primary,no,2029,no,no,telephone,12,sep,307,1,-1,0,,yes
12612,44,entrepreneur,married,tertiary,yes,56,yes,no,,30,jul,381,16,-1,0,,no
20513,32,technician,married,tertiary,no,1781,no,no,cellular,9,may,735,1,-1,0,,yes
24935,31,blue-collar,single,tertiary,no,1717,yes,no,cellular,10,dec,469,1,185,3,success,yes
14202,46,unemployed,divorced,secondary,no,3566,yes,no,,4,may,734,2,183,7,success,yes
39954,44,blue-collar,married,primary,no,348,no,no,cellular,20,jun,86,5,352,3,failure,yes
6720,39,blue-collar,divorced,secondary,no,3091,yes,no,cellular,30,jan,150,1,167,1,other,no
41347,39,retired,married,primary,no,-207,no,no,cellular,21,aug,184,2,-1,0,,no
35698,33,blue-collar,single,secondary,no,3604,no,no,,21,jun,48,1,0,0,,no
7389,48,technician,divorced,secondary,no,2337,no,no,cellular,20,nov,162,1,185,1,failure,yes
31965,33,technician,married,tertiary,no,271,yes,no,,28,jan,1355,1,-1,0,,yes
39071,34,blue-collar,divorced,primary,yes,-312,yes,no,,12,may,192,1,-1,0,,no
6041,41,technician,single,secondary,no,4249,no,no,cellular,4,dec,42,1,276,3,failure,no
41754,45,unemployed,divorced,secondary,no,102,no,no,,4,jun,79,1,-1,0,,no
20442,34,technician,divorced,tertiary,no,175,yes,yes,,29,may,90,2,-1,0,,no
17304,48,blue-collar,married,secondary,no,407,yes,no,cellular,15,may,165,2,-1,0,,no
33537,34,management,single,tertiary,yes,-276,yes,no,,16,may,204,2,-1,0,,no
4645,50,admin.,married,primary,no,-6,yes,no,cellular,18,jul,161,1,-1,0,,no
37404,53,blue-collar,married,primary,no,1784,no,no,telephone,21,nov,19,1,-1,0,,no
22077,53,unemployed,married,secondary,no,1665,no,no,telephone,4,nov,182,1,-1,0,,no
5307,36,entrepreneur,divorced,secondary,no,2185,yes,no,,13,may,152,2,-1,0,,no
31701,35,management,single,tertiary,no,2677,yes,no,,13,may,302,2,-1,0,,no
5126,33,management,single,tertiary,yes,-68,yes,no,cellular,4,feb,135,1,-1,0,,no
6186,35,blue-collar,married,primary,yes,114,yes,no,cellular,19,may,321,1,-1,1,,yes
37170,53,blue-collar,married,secondary,no,2659,yes,no,cellular,29,jan,168,1,254,3,success,no
33314,48,blue-collar,married,primary,no,419,yes,no,,12,may,221,3,-1,0,,yes
4656,44,management,divorced,tertiary,no,5374,yes,no,cellular,12,sep,303,1,179,1,other,yes
369,50,housemaid,married,secondary,no,312,yes,no,,14,may,76,5,-1,0,,no
23220,30,blue-collar,married,primary,no,523,no,no,cellular,31,apr,136,1,-1,0,,no
37124,35,management,single,tertiary,yes,-132,yes,no,cellular,6,feb,92,2,-1,0,,no
9550,47,retired,married,,no,657,no,no,cellular,15,jul,1225,1,-1,0,,yes
29976,31,blue-collar,single,primary,no,5116,yes,no,cellular,13,may,834,1,348,3,success,yes
16090,30,blue-collar,married,secondary,no,1448,no,yes,cellular,17,apr,471,3,185,3,failure,yes
18638,24,services,single,secondary,no,103,no,no,cellular,28,jul,720,1,-1,0,,no
37305,36,management,single,tertiary,no,306,yes,no,cellular,20,jun,1289,3,350,3,success,yes
11970,31,self-employed,married,secondary,no,310,yes,no,cellular,18,apr,479,1,188,1,failure,yes
13285,28,management,single,tertiary,no,1253,no,no,cellular,14,jul,312,4,-1,0,,yes
2854,46,technician,married,tertiary,no,4533,yes,no,cellular,2,may,251,3,264,1,success,yes
25141,30,blue-collar,married,primary,no,90,no,no,cellular,15,aug,95,2,-1,0,,no
32469,53,blue-collar,married,secondary,no,1007,yes,no,telephone,17,apr,529,1,-1,0,,yes
22320,30,technician,single,tertiary,no,2553,no,no,cellular,12,dec,803,1,103,4,failure,yes
30007,50,blue-collar,married,secondary,yes,-132,no,no,,7,may,238,1,-1,0,,no
558,48,blue-collar,divorced,secondary,no,2207,yes,yes,cellular,10,may,275,2,349,1,failure,yes
36288,57,technician,married,primary,no,-63,yes,no,,25,jun,100,16,-1,0,,no
36919,35,management,single,tertiary,no,1941,yes,yes,,8,may,153,1,-1,0,,no
32029,33,blue-collar,married,secondary,no,661,yes,yes,,16,may,257,2,-1,0,,no
17989,36,technician,divorced,tertiary,no,492,yes,no,,4,may,155,1,-1,0,,no
30316,24,student,single,tertiary,no,2495,no,no,cellular,17,apr,419,1,-1,0,,yes
17901,35,technician,single,secondary,no,135,yes,no,,16,may,248,2,-1,0,,no
5817,30,technician,single,secondary,no,34,no,no,cellular,30,feb,186,1,179,3,,no
2745,33,admin.,married,secondary,no,-167,yes,no,,5,may,196,2,-1,0,,no
7515,56,,married,,no,1310,no,no,cellular,21,oct,146,1,-1,0,,yes
37092,31,technician,married,tertiary,no,-51,no,no,cellular,13,aug,212,1,352,1,failure,no
2,57,blue-collar,married,primary,no,333,no,no,telephone,28,jul,269,4,-1,0,,no
22438,34,management,married,tertiary,no,1745,no,no,cellular,27,aug,559,1,-1,0,,yes
13378,56,blue-collar,married,secondary,no,-206,yes,no,,15,may,129,2,-1,0,,no
41341,44,blue-collar,single,primary,no,310,yes,no,cellular,16,apr,102,2,-1,0,,no
7692,46,blue-collar,married,primary,no,238,yes,yes,,8,may,160,1,-1,0,,no
30934,29,admin.,single,secondary,no,33,yes,no,,23,may,187,2,-1,0,,no
28631,42,blue-collar,married,primary,no,-160,yes,no,,21,jun,112,3,-1,0,,no
32899,51,technician,married,secondary,no,1708,yes,no,cellular,23,jun,166,1,182,7,success,yes
38779,47,blue-collar,divorced,primary,no,176,yes,yes,cellular,15,jul,206,4,-1,0,,no
8712,33,management,single,secondary,no,86,yes,yes,,5,may,271,3,-1,0,,no
23980,36,blue-collar,single,secondary,no,307,no,no,cellular,5,nov,93,1,-1,0,,no
14463,46,self-employed,single,secondary,no,841,no,no,,7,jun,205,3,-1,0,,no
4437,44,blue-collar,married,secondary,no,1529,no,no,,7,jun,148,2,-1,0,,no
7721,53,technician,married,secondary,no,-771,yes,no,cellular,4,feb,86,7,258,4,failure,no
30089,28,student,single,secondary,no,730,no,no,cellular,8,jul,468,2,-1,0,,no
151,44,blue-collar,married,secondary,no,521,yes,no,,2,may,81,2,-1,0,,no
12685,50,admin.,married,secondary,no,1471,no,yes,cellular,3,aug,92,2,-1,1,,no
32018,26,blue-collar,single,primary,no,-99,yes,no,cellular,18,apr,535,1,343,3,failure,yes
35896,55,blue-collar,married,secondary,no,848,no,no,telephone,15,jul,619,1,-1,0,,no
33307,32,technician,married,secondary,no,309,no,no,,20,jun,121,1,-1,0,,no
39910,48,blue-collar,married,primary,no,824,yes,no,telephone,5,feb,149,7,269,1,failure,no
1548,87,blue-collar,married,primary,no,4050,no,no,cellular,2,jul,498,1,-1,0,,yes
35843,54,blue-collar,married,primary,no,902,yes,yes,cellular,17,jul,151,1,-1,0,,no
14926,44,management,married,tertiary,no,15139,no,no,cellular,20,aug,175,2,-1,0,,no
15916,33,management,married,tertiary,no,3454,yes,no,cellular,8,oct,174,3,-1,0,,no
41489,44,admin.,divorced,secondary,no,-66,no,yes,cellular,9,jul,97,1,-1,0,,no
39884,48,admin.,single,secondary,no,168,no,no,cellular,13,may,234,2,177,3,,no
37078,45,management,single,tertiary,no,2715,no,no,cellular,21,aug,452,1,-1,0,,no
15173,28,management,single,tertiary,no,1873,no,no,cellular,14,aug,888,1,-1,0,,yes
27149,57,entrepreneur,married,tertiary,no,2310,yes,no,cellular,6,jul,176,3,-1,0,,no
3428,30,unemployed,married,secondary,no,83,yes,no,cellular,7,apr,668,1,-1,0,,yes
23383,43,technician,married,secondary,no,608,no,no,cellular,18,aug,132,1,-1,0,,no
27631,34,self-employed,married,tertiary,no,64,yes,no,cellular,5,jul,98,1,-1,2,,no
25898,32,management,married,tertiary,no,474,no,no,,7,jun,734,2,-1,0,,yes
9870,32,student,single,secondary,no,3968,yes,no,,15,may,259,1,-1,0,,yes
28393,50,blue-collar,married,primary,no,173,yes,no,,13,jun,153,2,288,1,failure,no
23661,32,services,married,secondary,yes,-98,no,no,cellular,29,jul,140,2,-1,0,,no
35324,45,technician,married,secondary,no,1064,no,no,cellular,6,aug,126,1,-1,0,,no
7152,35,unemployed,divorced,,yes,3124,no,no,cellular,18,aug,1332,1,-1,0,,yes
1972,54,admin.,single,secondary,no,737,yes,no,telephone,2,may,121,1,180,9,success,no
31035,51,technician,divorced,secondary,no,367,yes,no,telephone,13,may,479,1,180,3,success,no
1565,74,retired,married,primary,no,2654,no,no,telephone,13,oct,102,1,181,1,success,no
3056,32,blue-collar,divorced,secondary,no,3422,yes,no,,13,may,175,2,-1,0,,no
38246,34,self-employed,married,secondary,no,1193,yes,no,cellular,13,may,175,1,360,1,failure,no
15772,35,blue-collar,married,primary,no,441,yes,no,,5,jun,175,6,-1,0,,no
12103,28,technician,single,tertiary,no,1681,yes,no,cellular,14,may,319,1,154,1,failure,yes
28713,34,technician,married,secondary,no,1565,no,no,cellular,5,feb,561,1,-1,0,,no
37377,43,housemaid,married,primary,no,439,no,no,telephone,23,jul,202,2,-1,0,,no
5306,31,management,single,tertiary,no,2139,no,no,,2,jun,189,1,-1,0,,no
30538,30,technician,single,secondary,no,2773,yes,no,,7,may,255,1,263,2,,no
25212,35,services,married,secondary,no,1530,no,no,,10,jun,155,1,276,3,other,yes
22495,29,technician,married,primary,yes,-162,yes,no,cellular,24,aug,683,2,-1,0,,no
9449,35,unemployed,single,tertiary,no,2270,no,no,,30,jun,114,6,-1,0,,no
31669,46,blue-collar,married,primary,no,362,yes,no,cellular,13,may,423,1,351,1,failure,no
36071,52,admin.,married,secondary,no,1355,no,no,,4,may,176,1,-1,0,,no
15431,43,management,single,tertiary,no,4367,yes,no,cellular,20,may,605,4,-1,0,,yes
32165,48,retired,married,secondary,yes,-240,yes,no,,11,may,400,1,-1,0,,yes
12018,30,blue-collar,married,secondary,no,1590,yes,no,cellular,22,nov,193,2,180,1,failure,no
4500,29,blue-collar,divorced,secondary,no,2136,yes,yes,cellular,12,may,71,10,345,0,,no
18999,30,self-employed,single,tertiary,no,2017,yes,no,cellular,28,may,128,1,332,1,other,no
30958,32,services,single,secondary,no,2370,yes,no,telephone,5,may,755,2,-1,0,,no
17160,38,blue-collar,married,secondary,no,34,yes,no,cellular,16,jul,529,2,-1,0,,yes
14039,38,blue-collar,divorced,primary,no,-39,yes,no,cellular,15,may,147,2,-1,0,,no
5123,32,student,single,tertiary,no,5166,no,no,cellular,20,dec,347,1,200,3,success,yes
10554,44,blue-collar,married,secondary,no,547,yes,no,cellular,10,apr,210,2,183,1,success,yes
41409,34,management,single,tertiary,no,2533,yes,no,cellular,20,may,42,7,340,3,other,no
25573,44,blue-collar,married,primary,no,584,yes,yes,cellular,11,may,892,3,-1,0,,yes
28811,44,blue-collar,married,secondary,no,584,yes,no,,29,may,131,2,-1,0,,no
33507,44,unemployed,divorced,secondary,no,272,no,no,,3,jun,189,1,-1,0,,no
16592,22,student,single,secondary,no,2848,yes,no,cellular,12,may,203,3,268,2,failure,yes
37405,54,retired,married,,no,4801,yes,no,cellular,23,dec,834,1,102,1,success,yes
37303,28,retired,single,secondary,no,941,no,no,cellular,28,dec,618,3,186,1,success,yes
7032,31,unemployed,married,secondary,no,1746,no,no,cellular,8,jun,176,1,-1,0,,no
37240,34,self-employed,single,tertiary,no,1844,yes,no,cellular,12,apr,478,2,341,3,failure,no
9921,47,blue-collar,married,secondary,no,347,yes,no,,21,may,789,2,-1,0,,no
19422,53,management,single,tertiary,no,154,yes,no,cellular,29,aug,625,7,-1,0,,no
18260,44,management,single,tertiary,no,818,no,no,cellular,28,jan,1482,1,184,3,success,yes
38929,35,blue-collar,married,secondary,no,2010,yes,no,telephone,14,may,121,1,-1,0,,no
18427,53,management,single,tertiary,no,4020,yes,no,cellular,4,apr,534,3,342,7,success,yes
3666,26,self-employed,single,secondary,no,653,no,no,cellular,7,aug,127,2,-1,0,,no
8938,42,admin.,married,secondary,no,234,yes,yes,cellular,1,feb,192,1,179,2,failure,no
21970,40,blue-collar,married,secondary,no,692,yes,no,telephone,18,jul,86,5,-1,0,,no
29653,47,technician,married,secondary,no,149,no,no,cellular,20,aug,131,2,-1,0,,no
14963,32,technician,married,secondary,no,114,no,no,cellular,5,aug,77,7,-1,0,,no
4374,50,blue-collar,married,secondary,no,113,no,no,telephone,17,jul,179,7,-1,0,,no
9444,31,technician,single,tertiary,no,-102,no,no,cellular,7,aug,70,1,-1,0,,no
2110,29,technician,single,secondary,no,286,yes,no,cellular,13,may,702,4,167,1,other,yes
4348,33,self-employed,married,,no,376,yes,no,cellular,30,apr,212,1,-1,0,,no
10197,33,unemployed,single,primary,no,65,no,no,telephone,3,feb,35,5,-1,0,,no
4453,34,management,married,tertiary,no,1273,no,no,,2,jun,335,1,-1,0,,no
19442,48,blue-collar,divorced,secondary,no,-167,yes,yes,telephone,29,may,173,2,-1,0,,no
1648,28,entrepreneur,single,tertiary,no,13,no,no,,6,jun,65,7,-1,0,,no
35747,49,technician,married,tertiary,no,-9,no,no,cellular,5,feb,159,2,-1,0,,no
23205,56,entrepreneur,married,secondary,no,501,no,no,cellular,17,dec,92,1,199,0,,no
8268,39,blue-collar,married,secondary,no,5524,no,no,cellular,12,may,130,1,180,3,other,yes
1207,34,unemployed,divorced,tertiary,yes,-96,no,no,cellular,27,jul,486,2,-1,0,,no
18221,41,management,married,tertiary,no,92,yes,no,cellular,5,aug,54,1,0,0,,yes
35598,32,admin.,single,secondary,no,1466,no,no,cellular,8,sep,1050,1,-1,0,,yes
12949,31,self-employed,single,secondary,no,1622,yes,yes,,8,may,123,2,-1,0,,no
26849,33,admin.,divorced,secondary,no,181,no,no,cellular,16,jul,280,1,-1,0,,no
3532,29,management,divorced,tertiary,no,4111,no,no,cellular,20,jun,42,1,139,1,other,no
29557,28,services,married,primary,no,1448,yes,no,cellular,28,jan,285,1,255,2,failure,yes
9487,54,retired,married,tertiary,no,15457,no,no,cellular,21,dec,637,1,-1,0,,yes
35667,30,management,married,primary,no,399,yes,no,cellular,9,may,136,1,342,1,success,no
25746,30,admin.,married,primary,no,1610,yes,no,cellular,30,sep,292,10,116,11,other,no
26384,53,technician,married,primary,no,267,no,no,cellular,11,aug,673,3,-1,0,,no
9215,49,blue-collar,married,primary,no,95,no,no,cellular,21,jul,166,2,-1,0,,no
9023,30,management,single,tertiary,no,4863,no,no,cellular,29,may,1400,1,103,2,,yes
31745,37,management,divorced,tertiary,no,3297,no,no,cellular,16,aug,447,4,-1,0,,yes
37648,35,management,married,tertiary,no,1054,yes,no,,5,may,254,2,-1,0,,no
23798,40,blue-collar,married,secondary,no,30,yes,no,cellular,21,may,148,1,-1,0,,no
31943,50,blue-collar,married,secondary,no,866,yes,no,cellular,21,nov,65,1,-1,3,,no
4218,33,management,single,tertiary,no,1484,no,no,cellular,16,jul,522,1,-1,0,,yes
1555,39,technician,single,secondary,no,1469,no,no,cellular,10,jul,300,1,-1,0,,no
17404,34,management,married,tertiary,no,1270,no,no,cellular,5,aug,274,1,-1,0,,yes
28388,49,blue-collar,married,primary,no,1482,yes,no,cellular,16,may,100,2,-1,0,,no
38973,28,blue-collar,single,primary,no,675,yes,no,,31,may,83,1,-1,0,,no
38512,39,blue-collar,married,secondary,no,648,yes,no,,3,jun,156,1,0,0,,no
42373,49,management,married,tertiary,no,117,no,no,cellular,7,aug,93,7,-1,0,,no
14506,49,blue-collar,single,secondary,no,1301,no,no,cellular,15,jul,239,1,-1,0,,no
41437,34,blue-collar,married,primary,no,6357,yes,no,,29,jun,504,1,-1,0,,yes
8239,36,technician,married,secondary,no,2207,yes,no,cellular,21,nov,120,1,-1,0,,no
37017,34,self-employed,married,secondary,no,17,no,no,cellular,21,jun,832,2,-1,0,,yes
23590,27,blue-collar,married,secondary,no,62,no,no,telephone,20,jul,68,10,-1,0,,yes
8635,58,technician,married,,no,-40,no,no,,8,jun,132,1,-1,0,,no
21319,31,management,single,tertiary,yes,164,no,no,cellular,5,mar,154,1,-1,0,,no
11592,26,management,single,tertiary,no,3032,yes,no,cellular,12,apr,240,1,129,1,failure,no
20519,29,technician,single,secondary,no,895,yes,no,cellular,14,may,262,1,341,3,success,yes
19377,53,technician,married,secondary,no,769,yes,no,cellular,17,aug,152,2,-1,0,,no
31269,55,management,married,tertiary,no,245,no,no,cellular,9,aug,428,1,-1,0,,no
35354,38,technician,single,tertiary,no,749,no,no,cellular,2,feb,101,7,282,1,failure,no
41698,32,blue-collar,married,tertiary,no,17,no,no,cellular,21,aug,156,5,-1,0,,no
26613,31,management,married,,no,1503,no,no,cellular,9,apr,224,2,-1,0,,no
31495,57,retired,married,secondary,no,987,no,no,cellular,26,dec,427,1,-1,0,,yes
5379,28,blue-collar,single,primary,no,122,yes,no,cellular,17,may,191,5,342,10,other,no
6340,36,management,married,tertiary,no,2969,no,no,cellular,14,jun,659,2,-1,0,,yes
26917,51,admin.,divorced,secondary,yes,-155,no,no,cellular,29,jul,27,2,-1,0,,no
8464,49,retired,single,primary,no,1815,yes,yes,cellular,13,may,204,2,356,1,failure,no
31674,54,unemployed,married,,no,-68,no,no,,7,may,427,5,-1,0,,no
15296,33,management,married,tertiary,no,2551,yes,no,cellular,7,feb,619,7,-1,0,,no
10061,44,management,married,tertiary,no,263,yes,no,cellular,21,nov,107,2,185,1,failure,yes
29252,39,blue-collar,married,secondary,no,777,no,no,cellular,21,jul,1248,1,-1,0,,yes
1694,36,blue-collar,married,primary,no,1621,yes,no,cellular,20,nov,181,1,351,3,failure,no
29645,42,blue-collar,single,secondary,no,-25,no,yes,,9,jul,3,2,-1,0,,no
9650,32,management,single,primary,no,31,yes,no,,8,may,177,10,-1,0,,no
8896,56,blue-collar,married,primary,no,1085,no,no,cellular,30,jul,109,1,-1,0,,no
33811,33,blue-collar,married,secondary,no,753,yes,yes,cellular,18,apr,186,1,-1,3,,no
14431,43,blue-collar,married,primary,no,797,yes,no,cellular,14,may,165,4,350,1,,no
24014,27,unemployed,married,tertiary,no,62,yes,no,,29,may,250,1,-1,0,,no
29279,51,blue-collar,married,secondary,yes,1518,no,no,cellular,14,aug,106,2,-1,0,,no
14664,43,blue-collar,married,secondary,no,237,yes,no,,29,may,247,1,263,13,failure,no
11610,75,blue-collar,divorced,,no,-33,yes,no,cellular,1,sep,985,3,260,1,failure,yes
40230,38,technician,single,tertiary,yes,-104,yes,no,cellular,30,apr,211,1,274,1,success,no
1047,40,self-employed,single,tertiary,no,69,no,no,,3,jun,152,7,-1,0,,no
10899,29,technician,single,secondary,no,893,yes,no,cellular,19,nov,441,1,285,1,failure,no
